Type,X,Y,BB Width,BB Height,filename,Image Width,Image Height
picture,76,198,782,124,video5_2_5_shot30.jpg,1280,720
diagram,97,339,714,75,video5_2_5_shot30.jpg,1280,720
instructor,937,394,335,324,video5_2_5_shot30.jpg,1280,720
figure,124,470,488,63,video5_2_5_shot30.jpg,1280,720
header,162,10,323,53,video5_2_5_shot31.jpg,1280,720
title,141,127,426,36,video5_2_5_shot31.jpg,1280,720
header,751,48,245,14,video5_2_5_shot31.jpg,1280,720
handwriting,108,546,451,105,video5_2_5_shot31.jpg,1280,720
handwriting,605,441,399,227,video5_2_5_shot31.jpg,1280,720
footer,127,686,74,17,video5_2_5_shot31.jpg,1280,720
picture,76,198,782,124,video5_2_5_shot31.jpg,1280,720
diagram,95,339,714,77,video5_2_5_shot31.jpg,1280,720
instructor,926,394,327,324,video5_2_5_shot31.jpg,1280,720
figure,124,470,488,63,video5_2_5_shot31.jpg,1280,720
header,162,10,323,53,video5_2_5_shot32.jpg,1280,720
title,141,127,426,36,video5_2_5_shot32.jpg,1280,720
header,751,48,245,14,video5_2_5_shot32.jpg,1280,720
handwriting,108,546,451,105,video5_2_5_shot32.jpg,1280,720
handwriting,605,442,399,227,video5_2_5_shot32.jpg,1280,720
footer,127,686,74,17,video5_2_5_shot32.jpg,1280,720
picture,76,198,782,124,video5_2_5_shot32.jpg,1280,720
diagram,97,341,714,74,video5_2_5_shot32.jpg,1280,720
instructor,935,398,328,320,video5_2_5_shot32.jpg,1280,720
figure,124,470,488,63,video5_2_5_shot32.jpg,1280,720
header,162,10,323,53,video5_2_5_shot33.jpg,1280,720
title,141,127,426,36,video5_2_5_shot33.jpg,1280,720
header,751,48,245,14,video5_2_5_shot33.jpg,1280,720
handwriting,108,546,451,105,video5_2_5_shot33.jpg,1280,720
handwriting,605,441,395,228,video5_2_5_shot33.jpg,1280,720
footer,127,686,74,17,video5_2_5_shot33.jpg,1280,720
picture,76,198,782,124,video5_2_5_shot33.jpg,1280,720
diagram,97,341,714,72,video5_2_5_shot33.jpg,1280,720
instructor,920,394,334,325,video5_2_5_shot33.jpg,1280,720
figure,124,470,488,63,video5_2_5_shot33.jpg,1280,720
header,162,10,323,53,video5_2_5_shot34.jpg,1280,720
title,141,127,426,36,video5_2_5_shot34.jpg,1280,720
header,751,48,245,14,video5_2_5_shot34.jpg,1280,720
handwriting,108,546,451,105,video5_2_5_shot34.jpg,1280,720
handwriting,605,441,415,227,video5_2_5_shot34.jpg,1280,720
footer,127,686,74,17,video5_2_5_shot34.jpg,1280,720
picture,76,198,782,124,video5_2_5_shot34.jpg,1280,720
diagram,97,340,714,72,video5_2_5_shot34.jpg,1280,720
instructor,940,403,337,316,video5_2_5_shot34.jpg,1280,720
handwriting,923,205,101,55,video5_2_5_shot34.jpg,1280,720
figure,124,470,488,63,video5_2_5_shot34.jpg,1280,720
header,163,10,323,53,video5_2_5_shot35.jpg,1280,720
title,141,127,426,36,video5_2_5_shot35.jpg,1280,720
header,751,48,245,14,video5_2_5_shot35.jpg,1280,720
handwriting,108,546,451,105,video5_2_5_shot35.jpg,1280,720
handwriting,605,441,382,228,video5_2_5_shot35.jpg,1280,720
footer,127,686,74,17,video5_2_5_shot35.jpg,1280,720
picture,76,198,782,124,video5_2_5_shot35.jpg,1280,720
diagram,97,341,714,70,video5_2_5_shot35.jpg,1280,720
instructor,915,396,337,323,video5_2_5_shot35.jpg,1280,720
handwriting,923,205,202,62,video5_2_5_shot35.jpg,1280,720
figure,124,470,488,63,video5_2_5_shot35.jpg,1280,720
header,163,10,323,53,video5_2_5_shot36.jpg,1280,720
title,141,127,426,36,video5_2_5_shot36.jpg,1280,720
header,751,48,245,14,video5_2_5_shot36.jpg,1280,720
handwriting,108,546,451,105,video5_2_5_shot36.jpg,1280,720
handwriting,605,442,398,227,video5_2_5_shot36.jpg,1280,720
footer,127,686,74,17,video5_2_5_shot36.jpg,1280,720
picture,76,198,782,124,video5_2_5_shot36.jpg,1280,720
diagram,97,339,714,72,video5_2_5_shot36.jpg,1280,720
instructor,917,396,336,323,video5_2_5_shot36.jpg,1280,720
handwriting,923,205,202,62,video5_2_5_shot36.jpg,1280,720
figure,124,470,488,63,video5_2_5_shot36.jpg,1280,720
header,163,10,323,53,video5_2_5_shot37.jpg,1280,720
title,141,127,426,36,video5_2_5_shot37.jpg,1280,720
header,751,48,245,14,video5_2_5_shot37.jpg,1280,720
handwriting,108,546,451,105,video5_2_5_shot37.jpg,1280,720
handwriting,605,441,387,227,video5_2_5_shot37.jpg,1280,720
footer,127,686,74,17,video5_2_5_shot37.jpg,1280,720
picture,76,198,782,124,video5_2_5_shot37.jpg,1280,720
diagram,97,339,714,74,video5_2_5_shot37.jpg,1280,720
instructor,917,393,336,326,video5_2_5_shot37.jpg,1280,720
handwriting,923,205,202,62,video5_2_5_shot37.jpg,1280,720
figure,124,470,488,63,video5_2_5_shot37.jpg,1280,720
header,163,10,323,53,video5_2_6_shot1.jpg,1280,720
title,141,127,763,44,video5_2_6_shot1.jpg,1280,720
header,751,48,245,14,video5_2_6_shot1.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot1.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot1.jpg,1280,720
diagram,96,338,714,74,video5_2_6_shot1.jpg,1280,720
instructor,934,383,341,337,video5_2_6_shot1.jpg,1280,720
header,163,10,323,53,video5_2_6_shot2.jpg,1280,720
title,141,127,763,44,video5_2_6_shot2.jpg,1280,720
header,751,48,245,14,video5_2_6_shot2.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot2.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot2.jpg,1280,720
diagram,96,338,714,74,video5_2_6_shot2.jpg,1280,720
handwriting,910,168,225,145,video5_2_6_shot2.jpg,1280,720
instructor,958,395,322,325,video5_2_6_shot2.jpg,1280,720
header,163,10,323,53,video5_2_6_shot3.jpg,1280,720
title,141,127,763,44,video5_2_6_shot3.jpg,1280,720
header,751,48,245,14,video5_2_6_shot3.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot3.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot3.jpg,1280,720
diagram,96,338,714,75,video5_2_6_shot3.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot3.jpg,1280,720
instructor,955,387,325,333,video5_2_6_shot3.jpg,1280,720
header,163,10,323,53,video5_2_6_shot4.jpg,1280,720
title,141,127,763,44,video5_2_6_shot4.jpg,1280,720
header,751,48,245,14,video5_2_6_shot4.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot4.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot4.jpg,1280,720
diagram,96,338,714,74,video5_2_6_shot4.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot4.jpg,1280,720
instructor,979,410,301,310,video5_2_6_shot4.jpg,1280,720
header,163,10,323,53,video5_2_6_shot5.jpg,1280,720
title,141,127,763,44,video5_2_6_shot5.jpg,1280,720
header,751,48,245,14,video5_2_6_shot5.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot5.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot5.jpg,1280,720
diagram,96,338,714,77,video5_2_6_shot5.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot5.jpg,1280,720
instructor,953,391,327,331,video5_2_6_shot5.jpg,1280,720
header,163,10,323,53,video5_2_6_shot6.jpg,1280,720
title,141,127,763,44,video5_2_6_shot6.jpg,1280,720
header,751,48,245,14,video5_2_6_shot6.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot6.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot6.jpg,1280,720
diagram,96,338,714,77,video5_2_6_shot6.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot6.jpg,1280,720
instructor,978,397,302,322,video5_2_6_shot6.jpg,1280,720
header,163,10,323,53,video5_2_6_shot7.jpg,1280,720
title,141,127,763,44,video5_2_6_shot7.jpg,1280,720
header,751,48,245,14,video5_2_6_shot7.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot7.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot7.jpg,1280,720
diagram,96,338,714,77,video5_2_6_shot7.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot7.jpg,1280,720
instructor,950,384,330,336,video5_2_6_shot7.jpg,1280,720
header,163,10,323,53,video5_2_6_shot8.jpg,1280,720
title,141,127,763,44,video5_2_6_shot8.jpg,1280,720
header,751,48,245,14,video5_2_6_shot8.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot8.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot8.jpg,1280,720
diagram,96,338,715,78,video5_2_6_shot8.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot8.jpg,1280,720
instructor,958,395,321,325,video5_2_6_shot8.jpg,1280,720
header,163,10,323,53,video5_2_6_shot9.jpg,1280,720
title,141,127,763,44,video5_2_6_shot9.jpg,1280,720
header,751,48,245,14,video5_2_6_shot9.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot9.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot9.jpg,1280,720
diagram,96,338,715,78,video5_2_6_shot9.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot9.jpg,1280,720
instructor,985,391,296,329,video5_2_6_shot9.jpg,1280,720
handwriting,68,433,80,90,video5_2_6_shot9.jpg,1280,720
header,163,10,323,53,video5_2_6_shot10.jpg,1280,720
title,141,127,763,44,video5_2_6_shot10.jpg,1280,720
header,751,48,245,14,video5_2_6_shot10.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot10.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot10.jpg,1280,720
diagram,96,338,715,78,video5_2_6_shot10.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot10.jpg,1280,720
handwriting,68,433,80,90,video5_2_6_shot10.jpg,1280,720
instructor,998,393,282,325,video5_2_6_shot10.jpg,1280,720
header,163,10,323,53,video5_2_6_shot11.jpg,1280,720
title,141,127,763,44,video5_2_6_shot11.jpg,1280,720
header,751,48,245,14,video5_2_6_shot11.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot11.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot11.jpg,1280,720
diagram,96,338,715,78,video5_2_6_shot11.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot11.jpg,1280,720
handwriting,68,433,179,90,video5_2_6_shot11.jpg,1280,720
instructor,957,391,322,329,video5_2_6_shot11.jpg,1280,720
header,163,10,323,53,video5_2_6_shot12.jpg,1280,720
title,141,127,763,44,video5_2_6_shot12.jpg,1280,720
header,751,48,245,14,video5_2_6_shot12.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot12.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot12.jpg,1280,720
diagram,96,338,715,78,video5_2_6_shot12.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot12.jpg,1280,720
handwriting,68,433,259,90,video5_2_6_shot12.jpg,1280,720
instructor,1018,398,262,321,video5_2_6_shot12.jpg,1280,720
header,163,10,323,53,video5_2_6_shot13.jpg,1280,720
title,141,127,763,44,video5_2_6_shot13.jpg,1280,720
header,751,48,245,14,video5_2_6_shot13.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot13.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot13.jpg,1280,720
diagram,96,338,715,78,video5_2_6_shot13.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot13.jpg,1280,720
handwriting,68,433,289,219,video5_2_6_shot13.jpg,1280,720
instructor,989,396,291,324,video5_2_6_shot13.jpg,1280,720
header,163,10,323,53,video5_2_6_shot14.jpg,1280,720
title,141,127,763,44,video5_2_6_shot14.jpg,1280,720
header,751,48,245,14,video5_2_6_shot14.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot14.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot14.jpg,1280,720
diagram,96,338,715,78,video5_2_6_shot14.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot14.jpg,1280,720
handwriting,68,433,382,241,video5_2_6_shot14.jpg,1280,720
instructor,973,397,307,322,video5_2_6_shot14.jpg,1280,720
header,163,10,323,53,video5_2_6_shot15.jpg,1280,720
title,141,127,763,44,video5_2_6_shot15.jpg,1280,720
header,751,48,245,14,video5_2_6_shot15.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot15.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot15.jpg,1280,720
diagram,96,338,715,78,video5_2_6_shot15.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot15.jpg,1280,720
handwriting,68,433,416,241,video5_2_6_shot15.jpg,1280,720
instructor,984,395,296,325,video5_2_6_shot15.jpg,1280,720
header,163,10,323,53,video5_2_6_shot16.jpg,1280,720
title,141,127,763,44,video5_2_6_shot16.jpg,1280,720
header,751,48,245,14,video5_2_6_shot16.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot16.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot16.jpg,1280,720
diagram,96,338,715,78,video5_2_6_shot16.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot16.jpg,1280,720
handwriting,68,433,628,241,video5_2_6_shot16.jpg,1280,720
instructor,994,395,286,324,video5_2_6_shot16.jpg,1280,720
header,163,10,323,53,video5_2_6_shot17.jpg,1280,720
title,141,127,763,44,video5_2_6_shot17.jpg,1280,720
header,751,48,245,14,video5_2_6_shot17.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot17.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot17.jpg,1280,720
diagram,96,338,715,78,video5_2_6_shot17.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot17.jpg,1280,720
handwriting,68,433,851,241,video5_2_6_shot17.jpg,1280,720
instructor,968,392,312,326,video5_2_6_shot17.jpg,1280,720
header,163,10,323,53,video5_2_6_shot18.jpg,1280,720
title,141,127,763,44,video5_2_6_shot18.jpg,1280,720
header,751,48,245,14,video5_2_6_shot18.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot18.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot18.jpg,1280,720
diagram,96,338,715,78,video5_2_6_shot18.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot18.jpg,1280,720
handwriting,68,433,965,241,video5_2_6_shot18.jpg,1280,720
instructor,971,394,309,324,video5_2_6_shot18.jpg,1280,720
header,163,10,323,53,video5_2_6_shot19.jpg,1280,720
title,141,127,763,44,video5_2_6_shot19.jpg,1280,720
header,751,48,245,14,video5_2_6_shot19.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot19.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot19.jpg,1280,720
diagram,96,338,715,78,video5_2_6_shot19.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot19.jpg,1280,720
handwriting,68,433,965,241,video5_2_6_shot19.jpg,1280,720
instructor,965,393,314,326,video5_2_6_shot19.jpg,1280,720
header,163,10,323,53,video5_2_6_shot20.jpg,1280,720
title,141,127,763,44,video5_2_6_shot20.jpg,1280,720
header,751,48,245,14,video5_2_6_shot20.jpg,1280,720
footer,127,686,74,17,video5_2_6_shot20.jpg,1280,720
picture,76,198,782,124,video5_2_6_shot20.jpg,1280,720
diagram,96,338,715,78,video5_2_6_shot20.jpg,1280,720
handwriting,894,167,241,174,video5_2_6_shot20.jpg,1280,720
handwriting,68,433,969,248,video5_2_6_shot20.jpg,1280,720
instructor,952,402,327,318,video5_2_6_shot20.jpg,1280,720
header,161,9,328,54,video5_2_6_shot21.jpg,1280,720
header,750,47,248,16,video5_2_6_shot21.jpg,1280,720
title,142,126,761,44,video5_2_6_shot21.jpg,1280,720
instructor,937,389,333,328,video5_2_6_shot21.jpg,1280,720
footer,128,687,72,16,video5_2_6_shot21.jpg,1280,720
handwriting,896,165,237,177,video5_2_6_shot21.jpg,1280,720
picture,75,199,783,126,video5_2_6_shot21.jpg,1280,720
handwriting,64,433,933,246,video5_2_6_shot21.jpg,1280,720
diagram,94,334,717,83,video5_2_6_shot21.jpg,1280,720
header,162,10,323,53,video5_2_6_shot22.jpg,1280,720
header,751,48,245,16,video5_2_6_shot22.jpg,1280,720
handwriting,896,167,239,173,video5_2_6_shot22.jpg,1280,720
title,142,127,760,45,video5_2_6_shot22.jpg,1280,720
picture,73,195,786,133,video5_2_6_shot22.jpg,1280,720
handwriting,66,435,948,244,video5_2_6_shot22.jpg,1280,720
footer,127,686,73,18,video5_2_6_shot22.jpg,1280,720
diagram,93,339,718,77,video5_2_6_shot22.jpg,1280,720
instructor,938,386,339,330,video5_2_6_shot22.jpg,1280,720
header,163,10,323,52,video5_2_6_shot23.jpg,1280,720
header,751,48,245,15,video5_2_6_shot23.jpg,1280,720
handwriting,895,166,242,176,video5_2_6_shot23.jpg,1280,720
title,141,126,762,44,video5_2_6_shot23.jpg,1280,720
picture,73,194,786,123,video5_2_6_shot23.jpg,1280,720
handwriting,65,434,946,247,video5_2_6_shot23.jpg,1280,720
footer,128,686,71,19,video5_2_6_shot23.jpg,1280,720
instructor,944,399,332,317,video5_2_6_shot23.jpg,1280,720
diagram,96,338,719,81,video5_2_6_shot23.jpg,1280,720
header,162,10,324,53,video5_2_6_shot24.jpg,1280,720
header,752,47,244,15,video5_2_6_shot24.jpg,1280,720
title,142,126,761,44,video5_2_6_shot24.jpg,1280,720
handwriting,896,166,238,175,video5_2_6_shot24.jpg,1280,720
picture,73,194,786,126,video5_2_6_shot24.jpg,1280,720
handwriting,67,430,932,251,video5_2_6_shot24.jpg,1280,720
instructor,947,391,323,327,video5_2_6_shot24.jpg,1280,720
footer,128,686,72,18,video5_2_6_shot24.jpg,1280,720
diagram,97,338,714,78,video5_2_6_shot24.jpg,1280,720
header,162,10,324,53,video5_2_6_shot25.jpg,1280,720
header,752,47,244,15,video5_2_6_shot25.jpg,1280,720
title,142,127,427,36,video5_2_6_shot25.jpg,1280,720
picture,87,278,995,157,video5_2_6_shot25.jpg,1280,720
footer,128,687,72,16,video5_2_6_shot25.jpg,1280,720
instructor,948,389,328,330,video5_2_6_shot25.jpg,1280,720
diagram,171,443,847,90,video5_2_6_shot25.jpg,1280,720
header,162,10,323,52,video5_2_6_shot26.jpg,1280,720
header,751,48,246,15,video5_2_6_shot26.jpg,1280,720
title,142,127,426,36,video5_2_6_shot26.jpg,1280,720
footer,128,686,73,18,video5_2_6_shot26.jpg,1280,720
instructor,1011,400,268,317,video5_2_6_shot26.jpg,1280,720
picture,84,276,995,172,video5_2_6_shot26.jpg,1280,720
handwriting,424,191,98,24,video5_2_6_shot26.jpg,1280,720
diagram,173,447,900,88,video5_2_6_shot26.jpg,1280,720
header,162,10,325,53,video5_2_6_shot27.jpg,1280,720
header,751,48,245,16,video5_2_6_shot27.jpg,1280,720
title,140,122,429,41,video5_2_6_shot27.jpg,1280,720
handwriting,420,190,359,24,video5_2_6_shot27.jpg,1280,720
picture,85,277,994,167,video5_2_6_shot27.jpg,1280,720
footer,127,686,73,19,video5_2_6_shot27.jpg,1280,720
instructor,943,388,334,330,video5_2_6_shot27.jpg,1280,720
diagram,172,448,846,87,video5_2_6_shot27.jpg,1280,720
header,162,10,325,53,video5_2_6_shot28.jpg,1280,720
header,750,47,248,17,video5_2_6_shot28.jpg,1280,720
title,141,125,427,38,video5_2_6_shot28.jpg,1280,720
handwriting,424,189,354,65,video5_2_6_shot28.jpg,1280,720
picture,82,279,998,159,video5_2_6_shot28.jpg,1280,720
instructor,974,389,303,330,video5_2_6_shot28.jpg,1280,720
footer,127,686,73,18,video5_2_6_shot28.jpg,1280,720
diagram,172,448,861,90,video5_2_6_shot28.jpg,1280,720
header,163,9,324,53,video5_2_6_shot29.jpg,1280,720
header,751,47,245,16,video5_2_6_shot29.jpg,1280,720
title,142,127,425,37,video5_2_6_shot29.jpg,1280,720
handwriting,422,190,358,64,video5_2_6_shot29.jpg,1280,720
picture,86,278,997,159,video5_2_6_shot29.jpg,1280,720
instructor,983,396,295,321,video5_2_6_shot29.jpg,1280,720
footer,127,686,74,19,video5_2_6_shot29.jpg,1280,720
diagram,172,446,877,109,video5_2_6_shot29.jpg,1280,720
header,163,9,324,55,video5_2_6_shot30.jpg,1280,720
header,751,47,245,16,video5_2_6_shot30.jpg,1280,720
title,142,127,425,37,video5_2_6_shot30.jpg,1280,720
handwriting,423,190,675,154,video5_2_6_shot30.jpg,1280,720
picture,85,278,997,157,video5_2_6_shot30.jpg,1280,720
instructor,964,392,314,325,video5_2_6_shot30.jpg,1280,720
footer,127,686,73,18,video5_2_6_shot30.jpg,1280,720
diagram,172,443,865,112,video5_2_6_shot30.jpg,1280,720
header,162,8,324,55,video5_2_6_shot31.jpg,1280,720
header,751,46,245,17,video5_2_6_shot31.jpg,1280,720
title,141,125,428,40,video5_2_6_shot31.jpg,1280,720
handwriting,420,164,680,181,video5_2_6_shot31.jpg,1280,720
picture,85,279,998,166,video5_2_6_shot31.jpg,1280,720
instructor,936,387,330,330,video5_2_6_shot31.jpg,1280,720
footer,127,686,73,18,video5_2_6_shot31.jpg,1280,720
diagram,172,446,840,114,video5_2_6_shot31.jpg,1280,720
header,162,10,323,53,video5_2_6_shot32.jpg,1280,720
title,142,125,424,38,video5_2_6_shot32.jpg,1280,720
header,750,48,246,15,video5_2_6_shot32.jpg,1280,720
picture,87,278,993,166,video5_2_6_shot32.jpg,1280,720
table,84,538,968,138,video5_2_6_shot32.jpg,1280,720
instructor,972,408,304,309,video5_2_6_shot32.jpg,1280,720
footer,128,684,73,20,video5_2_6_shot32.jpg,1280,720
diagram,173,445,876,88,video5_2_6_shot32.jpg,1280,720
header,161,10,325,54,video5_2_6_shot33.jpg,1280,720
title,142,126,425,37,video5_2_6_shot33.jpg,1280,720
header,750,45,251,19,video5_2_6_shot33.jpg,1280,720
picture,86,278,995,166,video5_2_6_shot33.jpg,1280,720
table,83,533,949,141,video5_2_6_shot33.jpg,1280,720
footer,127,687,73,16,video5_2_6_shot33.jpg,1280,720
instructor,961,403,318,314,video5_2_6_shot33.jpg,1280,720
diagram,173,448,869,81,video5_2_6_shot33.jpg,1280,720
header,161,8,330,57,video5_2_6_shot34.jpg,1280,720
title,141,126,426,37,video5_2_6_shot34.jpg,1280,720
header,748,47,251,17,video5_2_6_shot34.jpg,1280,720
picture,87,278,994,165,video5_2_6_shot34.jpg,1280,720
instructor,964,391,315,324,video5_2_6_shot34.jpg,1280,720
table,84,539,963,138,video5_2_6_shot34.jpg,1280,720
footer,128,686,72,18,video5_2_6_shot34.jpg,1280,720
diagram,173,449,871,83,video5_2_6_shot34.jpg,1280,720
header,163,8,323,55,video5_2_6_shot35.jpg,1280,720
title,143,125,425,38,video5_2_6_shot35.jpg,1280,720
header,752,47,244,18,video5_2_6_shot35.jpg,1280,720
picture,87,279,993,165,video5_2_6_shot35.jpg,1280,720
footer,126,685,76,20,video5_2_6_shot35.jpg,1280,720
table,81,535,975,166,video5_2_6_shot35.jpg,1280,720
